"gid","survey_gid","description","source","accuracy","the_geom","object_id","mat_type","mat_tech","mat_prop","llrs","llrs_duct","height","height2","yr_built","occupy","occupy_dt","position","plan_shape","str_irreg","str_irreg_dt","str_irreg_type","str_irreg_2","str_irreg_dt_2","str_irreg_type_2","nonstrcexw","roof_shape","roofcovmat","roofsysmat","roofsystyp","roof_conn","floor_mat","floor_type","floor_conn","foundn_sys","build_type","build_subtype","vuln","comment","rrvs_status","vuln_1","vuln_2","height_1","height_2","height2_1","height2_2","year_1","year_2","object_id1","mat_type_bp","mat_tech_bp","mat_prop_bp","llrs_bp","llrs_duct_bp","height_bp","height2_bp","yr_built_bp","occupy_bp","occupy_dt_bp","position_bp","plan_shape_bp","str_irreg_bp","str_irreg_dt_bp","str_irreg_type_bp","str_irreg_2_bp","str_irreg_dt_2_bp","str_irreg_type_2_bp","nonstrcexw_bp","roof_shape_bp","roofcovmat_bp","roofsysmat_bp","roofsystyp_bp","roof_conn_bp","floor_mat_bp","floor_type_bp","floor_conn_bp","foundn_sys_bp","build_type_bp","build_subtype_bp","vuln_bp","yr_built_vt","yr_built_vt1","object_id2","mat_type_src","mat_tech_src","mat_prop_src","llrs_src","llrs_duct_src","height_src","height2_src","yr_built_src","occupy_src","occupy_dt_src","position_src","plan_shape_src","str_irreg_src","str_irreg_dt_src","str_irreg_type_src","str_irreg_2_src","str_irreg_dt_2_src","str_irreg_type_2_src","nonstrcexw_src","roof_shape_src","roofcovmat_src","roofsysmat_src","roofsystyp_src","roof_conn_src","floor_mat_src","floor_type_src","floor_conn_src","foundn_sys_src","build_type_src","build_subtype_src","vuln_src","lon","lat" 
44629,9,"","OSM","","0106000020E6100000010000000103000000010000000600000035C703DBD2E651C0212EEF607A8740C03B70CE88D2E651C0A2009BBD7D8740C0BF0F0709D1E651C0B4B343577D8740C0B9663C5BD1E651C033E197FA798740C08F43B3A1D1E651C0CE774BCD798740C035C703DBD2E651C0212EEF607A8740C0",44629,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IR99","IRP99","IRT99","IRRE","IRPS","IRN","EWW","RSH5","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",44629,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44629,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6065640552553","-33.058465468395"
44694,9,"","OSM","","0106000020E61000000100000001030000000100000005000000C00303089FE751C05C72DC291D8740C0396EE7B19CE751C0516E36B11B8740C09274CDE49BE751C05B24ED461F8740C01A0AE93A9EE751C0D168BCBE208740C0C00303089FE751C05C72DC291D8740C0",44694,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH6","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",44694,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44694,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6189857415931","-33.0556097194982"
44778,9,"","OSM","","0106000020E61000000100000001030000000100000011000000228326D3B2E751C0B939F0C5728640C0BDC05197B1E751C0F437FCC9738640C01DCC26C0B0E751C0BA9B4C81718640C0E10CFE7EB1E751C0AED92505718640C0C324010FB1E751C0B58828266F8640C076734C71B0E751C0F1A0D9756F8640C04D535FF1AFE751C0B08971A36D8640C0D5A99784B0E751C0277854466D8640C0E745370CB0E751C0EDC1FFB16B8640C0CF00CDD6B0E751C0F9CBDD9D6B8640C02E933C32B1E751C03F30ECD56C8640C063192CE6B1E751C0DA22C4F06C8640C022E2E654B2E751C068D773886E8640C04CEE66FCB1E751C038DD0DFD6E8640C0E0AAA1C3B2E751C073EF86D9708640C03A0DAC3EB2E751C0C0722953718640C0228326D3B2E751C0B939F0C5728640C0",44778,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP99","PLF99","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","R99","RMT99","RWO","RWO1","RTD99","FC","FC99","FWCP","FOSSL","","","V99","","COMPLETED","","","2","","99","","99","",44778,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44778,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6202052688433","-33.0502811079186"
44817,9,"","OSM","","0106000020E610000001000000010300000001000000050000002B4D4A41B7E751C00A0CFE23788640C0DEDD14A0B7E751C0F267D36C798640C074BDC85FB5E751C0A39641107B8640C0F7CC9200B5E751C0BC3A6CC7798640C02B4D4A41B7E751C00A0CFE23788640C0",44817,"MR","MUN99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP2","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","R99","RMT99","RWO","RST99","RTDP","F99","FT99","FWCP","FOSN","","","V99","","COMPLETED","","","2","","99","","99","",44817,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44817,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6205025650821","-33.0505860012312"
44823,9,"","OSM","","0106000020E61000000100000001030000000100000006000000E745370CB0E751C0EDC1FFB16B8640C0E8C13813AEE751C069DDABFB6C8640C03C4ACA82AEE751C068D773886E8640C04D535FF1AFE751C0B08971A36D8640C0D5A99784B0E751C0277854466D8640C0E745370CB0E751C0EDC1FFB16B8640C0",44823,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP2","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","Material?","COMPLETED","","","1","","99","","99","",44823,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44823,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6200740505973","-33.0502050971022"
44832,9,"","OSM","","0106000020E61000000100000001030000000100000006000000820AFD02B0E751C0CF3351DF8D8640C0FA9CBB5DAFE751C0E234E95B8B8640C0C3F6EEEAB0E751C030A41EFD8A8640C028603B18B1E751C036A90DF38A8640C0E10CFE7EB1E751C04C55359C8D8640C0820AFD02B0E751C0CF3351DF8D8640C0",44832,"MR","MATT99","MO99","LWAL","DU99","HB","H","Y99","RES","RES99","BP1","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT2","RSM99","RST99","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","0","","1","","99","",44832,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44832,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6201470805724","-33.0511599971731"
44835,9,"","OSM","","0106000020E61000000100000001030000000100000006000000DEDD14A0B7E751C0F267D36C798640C0968AD706B8E751C01A0F5B1F7B8640C01484E112B6E751C05B6E7A617C8640C0794CEEC1B5E751C0FC9353967C8640C074BDC85FB5E751C0A39641107B8640C0DEDD14A0B7E751C0F267D36C798640C0",44835,"MCF","MATT99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP2","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FC","FC1","FWCP","FOS99","","","V99","Sospecho una forma de techo RSH2
","COMPLETED","","","2","","99","","99","",44835,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44835,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6205269978894","-33.0506297279155"
44844,9,"","OSM","","0106000020E61000000100000001030000000100000007000000C3F6EEEAB0E751C030A41EFD8A8640C005002258B0E751C0431B800D888640C0BE3FEFD7AEE751C0313AC54F888640C0A16EFB79AEE751C03D72B55F888640C08F006E16AFE751C000AAB8718B8640C0FA9CBB5DAFE751C0E234E95B8B8640C0C3F6EEEAB0E751C030A41EFD8A8640C0",44844,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFSQ","IRRE","IRP99","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","Se analiza la casa rosada que tiene un graffiti en su costado.","COMPLETED","","","1","","99","","99","",44844,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44844,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6200988196659","-33.0510776125542"
44849,9,"","OSM","","0106000020E61000000100000001030000000100000008000000BF791629B9E751C0BE94CB90748640C0A80CD242B8E751C0A60A4625758640C025FD07A2B8E751C09AFA2FC6768640C01E51A1BAB9E751C09A14D511768640C0894CAF83B9E751C0530CEB21758640C0A7655A51B9E751C06B7CCB41758640C0E3F3D434B9E751C05FBAA4C5748640C0BF791629B9E751C0BE94CB90748640C0",44849,"MCF","CLBRS","MO99","L99","DU99","H","HB99","Y99","RES","RES99","BP2","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","2","","99","","99","",44849,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44849,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6206644680566","-33.0504659962936"
44945,9,"","OSM","","0106000020E610000001000000010300000001000000070000002B4B7496D9E651C0E344AADED08740C0088F368ED8E651C09417F439D28740C0E5E6655ED8E651C03B8A73D4D18740C01BCFB1CDD7E651C04824C09FD08740C032F7DA7DD8E651C03CD862B7CF8740C0732B84D5D8E651C001929F43CF8740C02B4B7496D9E651C0E344AADED08740C0",44945,"MAT99","MATT99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EW99","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","No se logra identificar bien el material por la distancia a la vivienda y las pocas imágenes. Pero se completa con los datos apreciables.","COMPLETED","","","1","","99","","99","",44945,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44945,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6069760317864","-33.0610579249696"
45269,9,"","OSM","","0106000020E610000001000000010300000001000000050000002A447694B9E651C0F887D283278740C07EA42D53B8E651C013EBF93F2C8740C0434D9940B6E651C03D70DFB42A8740C0258D7681B7E651C0220DB8F8258740C02A447694B9E651C0F887D283278740C0",45269,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","OC99","RES2D","BP1","PLFPO","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH8","RMT99","RSM99","RST99","RTDP","FC","FC99","FWCP","FOS99","","","V99","","COMPLETED","","","2","","99","","99","",45269,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45269,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6049753314795","-33.0559420928962"
45403,9,"","OSM","","0106000020E61000000100000001030000000100000008000000FF017BF1EAE651C098C51FA0568740C0E760EC73EBE651C07295DD825B8740C04B7FE5F7ECE651C060CEC7105B8740C0A4C74A27EDE651C013D55B035B8740C0EC3191D2ECE651C020EBA9D5578740C09F0A13A1ECE651C003A4ECE3578740C06F415B73ECE651C0B07DB72F568740C0FF017BF1EAE651C098C51FA0568740C0",45403,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP2","PLFR","IRIR","IRPP","REC","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","F99","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","2","","99","","99","",45403,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45403,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6081557684093","-33.0574003371213"
45478,9,"","OSM","","0106000020E61000000100000001030000000100000009000000319F07D2A0E751C081D9F3EB3D8740C0BF0E9C33A2E751C08CDD99643F8740C0ADA3AA09A2E751C04BA654D33F8740C03C16DBA4A2E751C0D3139678408740C0609335EAA1E751C01A5EFF64428740C0A80018CFA0E751C0CDF40137418740C0728E95F3A0E751C0F1E489D6408740C00D3FEE11A0E751C0151DC9E53F8740C0319F07D2A0E751C081D9F3EB3D8740C0",45478,"W","WLI","MO99","LWAL","DU99","H","HB","Y99","RES","RES99","BP99","PLFI","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWW","R99","RMT99","RSM99","RST99","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","0","","99","",45478,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45478,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6192245752689","-33.056644885454"
45540,9,"","OSM","","0106000020E610000001000000010300000001000000050000004518F5FF60E651C0D0C65BF80B8840C02F69311D5FE651C0AF168ED6078840C08E7406465EE651C0F54C8AEA088840C0A523CA2860E651C017FD570C0D8840C04518F5FF60E651C0D0C65BF80B8840C0",45540,"MAT99","MATT99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRIR","IRPP","IRHO","IRRE","IRPS","IRN","EW99","RSH2","RMT6","RWO","RWO1","RCN99","FN","FT99","FWC99","FOS99","","","V99","Material de la casa no identificable. Por una parte presenta un muro de hormigón o albañilería, pero el resto es de madera.","COMPLETED","","","1","","99","","99","",45540,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45540,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5995872","-33.0628187"
45558,9,"","OSM","","0106000020E6100000010000000103000000010000000900000049EBB9965AE651C0A75E12C2FE8740C0C16F438C57E651C05340DAFF008840C0AFD3A30458E651C0C3DBDEC9028840C0EB19677858E651C076864E74028840C0F6AD7BD058E651C004DFD9C3038840C0783EA8305BE651C08E3EE603028840C01FF642015BE651C0F998B44E018840C0E99AC9375BE651C0A66C4727018840C049EBB9965AE651C0A75E12C2FE8740C0",45558,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IR99","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FW","FW1","FWCP","FOS99","","","V99","","COMPLETED","","","3","","99","","99","",45558,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45558,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5992137451445","-33.0625396594974"
45572,9,"","OSM","","0106000020E610000001000000010300000001000000050000000FF4AB94F9E651C0942AF63C248740C04B3D0B42F9E651C0A0A46549258740C0A46BCB25FAE651C04082870E268740C03282D778FAE651C0C9C7EE02258740C00FF4AB94F9E651C0942AF63C248740C0",45572,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWW","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",45572,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45572,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6090005225287","-33.0558211660021"
45610,9,"","OSM","","0106000020E61000000100000001030000000100000005000000397760A527E751C016951E97828740C0E14B3CFB25E751C016951E97828740C0E14B3CFB25E751C09911DE1E848740C0397760A527E751C09911DE1E848740C0397760A527E751C016951E97828740C0",45610,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EW99","R99","RMT99","RSM99","RST99","RCN99","FW","FT99","FWC99","FOS99","","","V99","Mezcla de recubrimiento de muros externos.","COMPLETED","","","2","","99","","99","",45610,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45610,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.611744","-33.05869615"
45614,9,"","OSM","","0106000020E6100000010000000103000000010000000500000021EA3E0029E751C0807EDFBF798740C0A4CE92B627E751C02176A6D0798740C05D0828C327E751C05B9C8C857C8740C0D923D40C29E751C0BAA4C5747C8740C021EA3E0029E751C0807EDFBF798740C0",45614,"W","WLI","MO99","LWAL","DU99","H","HB","Y99","IND","IND2","BPD","PLFR","IR99","IRP99","IRT99","IRRE","IRPS","IRN","EWME","RSH5","RMT2","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","0","","99","",45614,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45614,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6118397","-33.0584453"
45624,9,"","OSM","","0106000020E610000001000000010300000001000000050000000801F9122AE751C0F7F9394F868740C00801F9122AE751C0B6B4BF58848740C0562EAFB728E751C0B6B4BF58848740C0562EAFB728E751C0F7F9394F868740C00801F9122AE751C0F7F9394F868740C0",45624,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFP","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",45624,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45624,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6119016","-33.05875635"
45681,9,"","OSM","","0106000020E610000001000000010300000001000000050000006907B7103FE751C09468C9E3698740C0ABA0585D3DE751C02F13EA8E6A8740C08166C6913DE751C0BD9987026C8740C0746DB9443FE751C08E2F90566B8740C06907B7103FE751C09468C9E3698740C0",45681,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH5","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",45681,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45681,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6131785021583","-33.0579513269481"
45759,9,"","OSM","","0106000020E610000001000000010300000001000000070000001D9320B73AE751C09869FB57568740C0A7ECF4833AE751C05EB3A6C3548740C06CD7DF6D39E751C0F801A326558740C08FC7670D39E751C0BE7F9829528740C0FB97FFEB37E751C0ACCCEF8F528740C084EE377F38E751C021054F21578740C01D9320B73AE751C09869FB57568740C0",45759,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFL","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RCN99","FC","FC99","FWCP","FOSSL","","","V99","","COMPLETED","","","1","","99","","99","",45759,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45759,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6128600096431","-33.0572790773382"
45820,9,"","OSM","","0106000020E61000000100000001030000000100000005000000FCD0BB6793E751C09B4A500D458740C0C0FA891494E751C0DB5B806C488740C08B8E3FAC92E751C0F8B6AA36498740C092C4DCFF91E751C0B9A57AD7458740C0FCD0BB6793E751C09B4A500D458740C0",45820,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFL","IRIR","IRPP","REC","IRRE","IRPS","IRN","EWSL","RSH1","RMN","RC","RC1","RWCP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",45820,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45820,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.618349580346","-33.0568583084876"
45851,9,"","OSM","","0106000020E610000001000000010300000001000000070000003535BF5076E751C08A6A5BDE668640C0D0B4691176E751C05BBEE435658640C0EEB9A70675E751C0AE4676A5658640C03BE4C17174E751C0028D8818658640C0BF0D315E73E751C071F4424B688640C0EEFEC23C75E751C065123F106A8640C03535BF5076E751C08A6A5BDE668640C0",45851,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP2","PLFI","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","R99","RMT99","RWO","RWO1","RCN99","FC","FC99","FWCP","FOSSL","","","V99","","COMPLETED","","","2","","99","","99","",45851,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45851,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.616512548283","-33.0500306932432"
45866,9,"","OSM","","0106000020E610000001000000010300000001000000050000008C738A4457E651C070062406268840C0CDA7339C57E651C0BCDFB254288840C0574C5B1256E651C0B08D1DF9288840C01618B2BA55E651C063B48EAA268840C08C738A4457E651C070062406268840C0",45866,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWW","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",45866,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45866,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5990399","-33.0637054"
45879,9,"","OSM","","0106000020E61000000100000001030000000100000005000000942EA2925FE651C084447F0D2D8840C0173E6C335FE651C0D1B3B4AE2C8840C0FF8870DD5EE651C0007AD0A22D8840C046D9113D5FE651C0B30A9B012E8840C0942EA2925FE651C084447F0D2D8840C0",45879,"SRC","MATT99","MO99","LWAL","DU99","H","HB","Y99","RES","RES99","BPD","PLFR","IRIR","IRVP","CHV","IRRE","IRPS","IRN","EWC","RSH1","RMT2","RWO","RWO1","RTDP","FW","FT99","FWC99","FOSN","","","V99","Se clasificó en base al primer piso que es el más solicitado. La parte superior entrega más cargas que capacidad estructural.","COMPLETED","","","2","","0","","99","",45879,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45879,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5995617170487","-33.0638838067099"
46009,9,"","OSM","","0106000020E6100000010000000103000000010000000900000016DADE1390E751C05D537B6C268740C0632F6F6990E751C0CD02ED0E298740C028D8DA568EE751C09D64ABCB298740C0B1039DFF8DE751C0757BA41C278740C0A59AFE918EE751C06915A2E8268740C02806ED7A8EE751C040B09932268740C063D6E65A8FE751C00498E8E2258740C00AEAA5738FE751C0E63686A5268740C016DADE1390E751C05D537B6C268740C0",46009,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFX","IRIR","IRPP","REC","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",46009,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",46009,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6181138886134","-33.0559058340634"
